uid,name,province,city,area,address,lng,lat
07a6f57c941fa781246e9826,广东梧桐山国家森林公园,广东省,深圳市,盐田区,广东省深圳市盐田区海山街道梧桐社区,114.2102635001203,22.58054630627244
6510388d89ffef3cd23ce367,龙岗智慧公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区市民社区公园(深圳市龙岗区政府西南),114.24095313025616,22.722424008666597
158495eda58e24bfc26c1417,聚龙山生态公园,广东省,深圳市,坪山区,坪山区坑梓街道秀新社区锦绣中路,114.38631705538334,22.730698631151856
efeb0af2f45ce937ad045774,茶溪谷度假公园,广东省,深圳市,盐田区,深圳市盐田区东部华侨城内,114.27560962077239,22.635219822763464
87420b912145457888db73f5,云海谷体育公园,广东省,深圳市,盐田区,深圳市盐田区梅沙街道大梅沙环碧路东部华侨城景区内,114.28471893460136,22.631409358303383
5b639205eb9e5b36eb12e4b5,龙岗区大运公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区龙城街道龙红格社区龙翔大道,114.19851057565717,22.688724983077794
991e727e31cda7ec93114cc4,航母公园,广东省,深圳市,盐田区,广东省深圳市盐田区沙头角航母公园(海景路东),114.23490763856266,22.55265333051618
ac988662ff456e56a2d23085,龙东公园,广东省,深圳市,龙岗区,深圳市龙岗区源盛路64-2号,114.2853814909993,22.72242175679575
99b32668ca09398dd718b753,深圳市国际生物谷坝光核心启动区银叶树湿地园,广东省,深圳市,龙岗区,坝核公路与243乡道交叉口西北50米,114.51318457948706,22.647884999168824
f8686a817405cbc6306212e6,盐田中央公园,广东省,深圳市,盐田区,广东省深圳市盐田区壹海城东南50米,114.23470807959708,22.556010449954346
e93761f6a257920e223bf202,茂盛公园,广东省,深圳市,龙岗区,深圳市龙岗区华乐路6号,114.19741779884968,22.655670363744488
a3f21eeeb2f29f442fb17e2c,东和公园,广东省,深圳市,盐田区,广东省深圳市盐田区海涛路1号,114.22834912447979,22.549949717519752
5daee7a21732ac3b0bf5ebd0,松子坑森林公园,广东省,深圳市,坪山区,广东省深圳市坪山区松子坑森林公园(丹梓大道北60米),114.35710264956082,22.725438321445584
714716ed43fea075b45f1ec3,海景路带状公园,广东省,深圳市,盐田区,广东省深圳市盐田区海景路11号西南100米,114.23124978454997,22.548546098453517
e56bf5e3171a6c440782c22c,东海岸运动公园,广东省,深圳市,盐田区,环碧路122号对面,114.29539756908845,22.602820466091597
c31c2255f9ff180fed74f8ba,大山陂主题公园,广东省,深圳市,坪山区,广东省深圳市坪山区坪山体育中心体育馆东南50米(八号路南),114.3408016944385,22.67729296238333
bb27cb2a9c8f65a517b54bb3,东江纵队北撤纪念公园,广东省,深圳市,龙岗区,大鹏新区葵涌中心城区沙鱼涌附近,114.4105233367761,22.610653359977597
08b5efc0ed79efd62dfaa75a,丘屋村公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区银株路84-3东北50米,114.25651017832413,22.715631228403915
82533b22ea0c86001c389465,横岗文体广场公园,广东省,深圳市,龙岗区,横岗一号路与红棉一路交叉口南50米,114.1885674111355,22.648178613624125
9b41d52f14241120f21937da,荔园公园,广东省,深圳市,龙岗区,横岗街道安良八村荔园路6-1号,114.21857417054828,22.634573854780456
a5980ad43e62ff2fb6147f58,台地公园,广东省,深圳市,龙岗区,南通道8号附近,114.23979016296603,22.70146896762777
193179a81ce0a16a2fb96de0,海桐公园,广东省,深圳市,盐田区,广东省深圳市盐田区海桐社区公园(中青一路西400米),114.23342457101099,22.586019310048265
bb8228137899602330169b8c,宝龙社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区宝龙五路与高科大道交叉口南150米,114.28159860539527,22.690343245785048
24d05508c135b2af12882468,梧桐文体公园,广东省,深圳市,罗湖区,深圳市罗湖区新二路66附近,114.18657920684484,22.593370796315128
a6a8399a24d6d0f2a5da3954,坜背村公园,广东省,深圳市,盐田区,广东省深圳市盐田区东海三街,114.2385685322661,22.600254046114795
672937c1d27618ea0bccddc2,大万公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区万凤路10号,114.23586552332058,22.651216966435694
d5dd845470d02cf7990050ad,小梅沙生态公园,广东省,深圳市,盐田区,小梅沙新居(深圳小梅沙海洋世界西),114.32052242165028,22.606178522451167
c1296fa6276211b7f4231055,锦龙社区公园,广东省,深圳市,坪山区,广东省深圳市坪山区清风大道,114.3156668872761,22.69790149526927
e8af5cbfb1adeec6b04c4982,古塔社区公园,广东省,深圳市,盐田区,深圳市盐田区海景二路1106号附近,114.23076247182438,22.547746943073374
6c47c3c5e289a9d7a4c7562a,炳坑公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区比宝二路与炳坑西区一巷交叉口东南50米,114.27316883253636,22.691433837277167
ed7241dd492472e30682c2a3,深圳市葵涌街道土洋公园,广东省,深圳市,龙岗区,洋北路与海景路交叉口西北150米,114.40338569928595,22.61600323094923
b720c0cec21c11d4d7b74e06,竹坑公园,广东省,深圳市,坪山区,坪山区新区竹坑第一工业区,114.3845067955115,22.711689715304587
c5000dbc4e1235318c55ec3c,南澳东大塘海钓公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区新东路新海六路,114.51157269471982,22.545330266305214
5243f2164b3a9c244151c068,同心社区公园,广东省,深圳市,龙岗区,阳新路,114.3083318575649,22.717004254837548
4f2053eca3ecc3303913fd60,竹坑茜坑社区公园,广东省,深圳市,坪山区,广东省深圳市坪山区金兰路和金牛东路交叉口,114.3955504173121,22.71291854151685
b5ea63a9f876af3295ca0756,乐城公园,广东省,深圳市,龙岗区,坳园路与坳牌路交叉口西50米,114.21737142491499,22.67793812226065
57abb603fdb79787b42655fd,宝龙比亚迪公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区宝龙街道宝龙社区宝平路1号,114.2709552524194,22.690418153191832
b5ea71f9297b861197031967,明珠人口文化公园,广东省,深圳市,盐田区,东海四街与盐田北四街交叉口东南100米,114.24866826972517,22.59110884779288
2ada94567663a7e1f1193724,石湖社区公园(碧新路龙岗段),广东省,深圳市,龙岗区,盛平工业二路1号,114.25753719878696,22.732336608096563
08dee607b64cf5abca1b9570,白鸡斗公园,广东省,深圳市,龙岗区,深圳市龙岗区梧岗路67号,114.22361929335615,22.620392291368315
bd70fdaa4b85debab426551f,深圳绿野乡村露营公园,广东省,深圳市,坪山区,广东省深圳市坪山区金地西路,114.39579774033584,22.655468080776206
1c7034563e5571265d17c3c8,天峦湖荔枝公园,广东省,深圳市,坪山区,广东省深圳市坪山区马峦街道马峦社区马峦路,114.34539943125554,22.668380997939582
32fa3b12f2cc2bcdd2f49e3a,坪山消防文化主题公园,广东省,深圳市,坪山区,广东省深圳市坪山区坪环十五巷南,114.3441584282246,22.683712120884262
4bde32b55ff6129abe4842d5,江岭远香公园,广东省,深圳市,坪山区,深圳市坪山区马峦街道江岭社区永金路与远香路交叉口东南50米,114.35433727403124,22.68566966041266
e7822d8aae9409c5c61b75d1,龙岗CBD公园综合体,广东省,深圳市,龙岗区,龙城大道132-9号附近,114.24789607636978,22.73294713721675
a7ec4a2f363eecb2a1a9341f,同乐新布公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区新布路,114.32051099720059,22.724983729723565
b9e5d0b8d7b3d8c281a12e13,大鹏山庄公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区大鹏山庄公园(鹏飞路北190米),114.46591221146339,22.60562605770865
1bd6fc2b07037f79b7265507,桥东社区公园,广东省,深圳市,盐田区,深圳市盐田区金融路93号,114.22591659367284,22.551874535172026
69666b00c0d0a02a9d9d68fd,田心社区文体公园,广东省,深圳市,盐田区,沙深路132号附近,114.22284708471551,22.55521979608806
be5bc92e735346a93c9a5e89,田头荔枝公园,广东省,深圳市,坪山区,广东省深圳市坪山区横沥镇田头村,114.39957644249691,22.693567562256245
cf2f0ee02a3e883081288a0f,葵涌街道官湖社区公园,广东省,深圳市,龙岗区,大鹏新区官湖路1-4,114.41944924826099,22.605332530071326
f0f2e20a419c1d20b9df8f53,大鹏新区银滩公园,广东省,深圳市,龙岗区,深圳市龙岗区银滩路西150米,114.49715611635197,22.578065367200395
02d078f5c5c743670accddb5,大梅沙村北公园,广东省,深圳市,盐田区,广东省深圳市盐田区大梅沙盐田区梅沙街道大梅沙社区服务综合楼,114.29952385489771,22.597939705732447
e4853e59c2f2de250aa8d4cc,东和社区-文体街心公园,广东省,深圳市,盐田区,官下路77号,114.22775624831455,22.55456305878866
bc323c4e129dea0363180986,向前街心公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区鹏达路,114.2509141395281,22.7145265946946
4c828f68ad621d673310af1a,海关社区公园,广东省,深圳市,龙岗区,怡翠路与清林路交叉口西南50米,114.22838058255203,22.72203946394012
8f777dd74cab26e2ed74f89c,江岭社区公园,广东省,深圳市,坪山区,坪山区238乡道,114.36409216458276,22.663549608199983
95a980beb36cf33cc8213de4,深圳宪法公园,广东省,深圳市,盐田区,广东省深圳市盐田区公园路47号附近,114.2278912254834,22.55075621883289
6bb6e2a3189df0342806ce98,鹏茜国家矿山公园,广东省,深圳市,坪山区,深圳市坪山区坪山办事处汤坑社区,114.3019502628606,22.675915824701967
414628380414210375e5b6ac,深圳市三洲田森林公园,广东省,深圳市,盐田区,北山道,114.25740477854718,22.59363713505196
7fb457ff945ffa0f87330459,浪尾休闲公园,广东省,深圳市,坪山区,广东省深圳市坪山区浪尾路,114.3199074649723,22.695457058493165
969a69f36510754d9ff7796c,高源公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区公园路8号,114.4314493384435,22.63131862397765
716503695562585f4f776ef5,梵妮城儿童公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区宝荷深惠立交主桥,114.22408717534893,22.693375103438015
862469208717525671210b04,和脉温灸公园大地店,广东省,深圳市,龙岗区,广东省深圳市龙岗区龙翔大道6019,114.22975016214504,22.711292993658724
33c6d8fe3525e81a60180963,宝龙街道党建主题公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区宝龙五路10-5西50米,114.29654435119033,22.694609720823617
f7bccc3a7d3ccd9e0482c2f4,华侨新村社区公园,广东省,深圳市,盐田区,广东省深圳市盐田区北山道119,114.26937669547857,22.590770547801
193c32b5218b7e94260bd03d,东冲社区沙岗公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区东涌路东冲社区沙岗公园(遇见三米附近),114.5767118852859,22.49534375968302
e339fc322130fd7c86420e27,联和社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区联和东区三巷联和社区公园,114.28291161618489,22.699234671879214
7084a3c6308def5cf60e7710,新秀社区公园,广东省,深圳市,龙岗区,龙平西路219号,114.21471895918714,22.730167061525872
bda5ee6aad75ec4a626858e9,江岭长守公园,广东省,深圳市,坪山区,广东省深圳市坪山区Y238(江岭路),114.36196512810876,22.6650705068123
a79a937cb297a9a5c72ba168,愉园社区公园,广东省,深圳市,龙岗区,和谐路39号,114.22116568943456,22.727125830644873
a5bae43a97cfce773617dc5d,麻地公园,广东省,深圳市,龙岗区,深圳市龙岗区碧园街26号,114.18409474607591,22.635226172960913
af1ae56b59576f124207c12c,盐田双拥公园,广东省,深圳市,盐田区,深圳市盐田区北山道148号明珠苑3栋,114.25535900129654,22.594027004047422
3af06904e17d633983a00c8a,龙平西路街心公园,广东省,深圳市,龙岗区,龙城建设路与龙平西路交叉口南50米,114.2424210649652,22.732452486958486
a0324d7a378f3c0ddbeced7c,石井社区公园,广东省,深圳市,坪山区,广东省深圳市坪山区名成路,114.38073615055208,22.69134687071613
2ecb709abaa8c6d9b817e774,创业公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区智汇路南侧70米,114.2050611692974,22.700620742477273
7d338f6b90f24059a7c75632,龙城公园绿道,广东省,深圳市,龙岗区,深圳市龙岗区龙城公园绿道,114.22267201648519,22.720244997957952
b96a024989a24e4b00ff2dee,鹅公岌社区公园,广东省,深圳市,盐田区,广东省深圳市盐田区维也纳酒店大梅沙(海滨明珠店),114.30785644624429,22.603631977627273
2bdecbd5c3d27f823417dc33,葵涌街道盐村社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区大鹏新区葵涌街道盐村社区公园(盐村路西),114.35081297468295,22.611259876794282
3a1c26889bdb9a290bf5ebdc,龙岗区廉洁文化主题公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区龙德北路43北60米,114.23576442783481,22.724254186246146
b1ca12e1f893e51df60e772f,社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区大鹏街道水头社区龙岐墩子村6-5号,114.49421481246634,22.56927054184875
ee3c09ac184bda9cca1b957d,鹏城荔枝公园,广东省,深圳市,龙岗区,深圳市龙岗区大鹏街道鹏城社区鹏飞路3108号,114.51849317945545,22.595866717024023
e3a4408279402baba8175ad2,回龙埔社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区回龙埔社区公园(359省道北),114.23132812961498,22.733929938016715
e77db9560d034f84dbeced1e,行山公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区海景路,114.40797099467832,22.62042563662676
1b395554fd007fd3a7c75626,深圳软件园龙岗分园-大运软件小镇山体公园,广东省,深圳市,龙岗区,莲塘尾一路与莲塘尾路交叉口南150米,114.22673449706683,22.68642887047172
8846d55faf2938d4601809fc,六和社区公园,广东省,深圳市,坪山区,广东省深圳市坪山区飞东村西南100米(长安街东),114.33770830690557,22.697968373111653
dc6e75ace9164ee88bdb7336,新塘坑社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区新塘坑路80号附近,114.1942836825494,22.64821829448217
9ee7cc78915d5c0e16c90518,葵丰社区公园,广东省,深圳市,龙岗区,亚迪路与新村岭路交叉口东南150米,114.41113153933199,22.63165759629516
33c54202759631fec71e5198,永安工作站社区公园,广东省,深圳市,盐田区,广东省深圳市盐田区盐田街道东海道永安工作站社区公园,114.24153129092586,22.595629259913718
4c980cc8107e25770c0e6b35,大鹏布新社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区大鹏街道布新社区石桥头村,114.4803433453644,22.5787018405492
14a8cd72db901959b05c6a1a,同乐科技园社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区南同大道,114.2965056116172,22.69783251387592
cc0849a018fb002e9403191e,明珠社区公园,广东省,深圳市,盐田区,东海道274号,114.24706386433606,22.59531577057322
922d6d6e4f145b295e0d0225,天健现代城-社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区清林路464号,114.21563170455406,22.722377027141352
e1f2587f2af74fe24e5547b7,东山社区大碓公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区海碓路,114.53889536261576,22.560052213838663
3c0ea7c591f496e1faf0cb8b,枫浪山公园,广东省,深圳市,龙岗区,龙岗区新创街(枫南小区西南),114.492152938648,22.532345073315255
739db738206d4586a1a93410,汤坑社区公园,广东省,深圳市,坪山区,同富西路299号附近,114.30563879873344,22.670983245181905
8418b0b4e50b9dbb00ec011c,创景路街心公园,广东省,深圳市,坪山区,广东省深圳市坪山区创景路,114.39062619017426,22.715424102468393
488f28f797171c8314c8f6a3,愉香社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区白灰围一路5,114.22263337823532,22.72560748137577
5cc1022df91c16699d82ea55,仙桃园公区,广东省,深圳市,龙岗区,排榜村仙桃园公区,114.20063960651784,22.64632836438996
b8d3657b1fd193c0f5c59cbf,自助图书馆(227罗湖梧桐文体公园),广东省,深圳市,罗湖区,梧桐文体公园广场内,114.18600962614615,22.593568446052206
5798890da8c9161346572693,万方社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区建设路7正南方向80米,114.46983561112359,22.595398840883917
3e9cc7ed57d45297120daa02,锣鼓山公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区公园路附近,114.48154554625637,22.593053983244594
58f661e8cadee87fe215f92c,叶屋西社区公园,广东省,深圳市,盐田区,广东省深圳市盐田区深盐路2250号附近,114.2263068839613,22.5568032621624
86acbf1766063bcfc9291560,大梅沙海滨公园-深圳十大观念,广东省,深圳市,盐田区,大梅沙盐梅路9号大梅沙海滨公园内,114.30455364691754,22.59799682347731
c1e2908496bb842cd42ce20a,愉景社区公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区瑞华园西南(爱龙路北),114.22667410505018,22.730516065924537
66fcf88dcfc82be5cac3db6f,银园,广东省,深圳市,盐田区,广东省深圳市盐田区海琴路与盐葵路交叉口西南200米,114.31967082341299,22.60233097060346
8fbfffdc8cbb2d3c07026fbc,119消防主题公园,广东省,深圳市,龙岗区,广东省深圳市龙岗区银滩路,114.50266179962581,22.590383217682188
0dd16c46e14ae7cf0289723a,市民社区公园,广东省,深圳市,龙岗区,安心路与龙德南路交叉口东北100米,114.24089230841875,22.722777614754595
8eb48fa1d70c33d8f32d83cc,天集社区公园,广东省,深圳市,龙岗区,深圳市龙岗区龙平西路12号天集雅苑附近,114.23952195667019,22.732556617909164
f452da7afa5bf8bd79dbd209,银叶湿地园,广东省,深圳市,福田区,广东省深圳市福田区坝核公路与243乡道交叉口,114.51349097938882,22.650305531266493
1e55ba122165c1c2eddfcad1,尚景欣园-社区公园,广东省,深圳市,龙岗区,龙城大道119号附近,114.24723535873062,22.73196716599138
087755859426c77942d63e06,学苑街心公园,广东省,深圳市,坪山区,深圳市坪山区,114.31175051638037,22.673878537166242
1aaf3ccf30073c8e11882473,公园二路,广东省,深圳市,龙岗区,广东省深圳市龙岗区山子下路深圳康缘住宿附近,114.2392438960481,22.64794773388674
643e265c307fdd272afc4810,鹏广达·公园道,广东省,深圳市,盐田区,广东省深圳市盐田区盐田路208号东北80米,114.25410953184763,22.59396527746919
f11910cc05b5497043afe61c,观音山公园-龙严古寺,广东省,深圳市,龙岗区,东部大鹏街道,114.46050124330931,22.593069582813886
776c84ff37f0880c3f9a5e50,大运绿道,广东省,深圳市,龙岗区,广东省深圳市龙岗区大运绿道,114.19772310839002,22.690734999226443
8871dc593c6401f91894c69e,新东绿道,广东省,深圳市,龙岗区,广东省深圳市龙岗区X260(南澳新东路),114.55170157170505,22.557254639382773
41496d6339db0b4f9d95deb6,罗马公园,广东省,深圳市,龙岗区,深圳市龙岗区龙福西路与愉福路交叉路口往北约50米(欧景花园1期),114.22923194503845,22.727885065666793
3aebac513aa1ec9abea2406f,极地动物馆(小梅沙海上世界),广东省,深圳市,盐田区,深圳市盐田区盐葵路小梅沙海滨旅游区小梅沙海洋世界F2,114.32274767321158,22.607540067678833
f2539ee72f92766cd7851fa8,公园大地-10栋,广东省,深圳市,龙岗区,广东省深圳市龙岗区龙岗中心城龙翔大道6063号大地10栋,114.2296169092482,22.71633030728351
290cc140825d0938b120a845,公园大地-8栋,广东省,深圳市,龙岗区,广东省深圳市龙岗区龙岗中心城吉祥路公园大地8栋,114.23085957104048,22.716344271510184
2cc4c27169168908343a7116,公园大地-9栋,广东省,深圳市,龙岗区,广东省深圳市龙岗区龙岗中心城怡翠路公园大地9栋,114.2300589699321,22.716813253221556
75ab55db90e9f01ddeee8ba2,乐有家,广东省,深圳市,坪山区,深圳市坪山区联旺二街与深汕路交叉路口往西南约100米(六和城),114.33445251854755,22.695381439032904
5f2abd0d4c79d03663180992,孝文化园,广东省,深圳市,龙岗区,深圳市龙岗区Ｙ２２６与浪背路交叉路口东北侧(吓坑安全文明小区B区),114.31119687723502,22.732628760274928
49525ea20ed84beec2f1cfef,寮步湿地公园,广东省,东莞市,,深华路248附近,113.85267742935646,23.007910146292573
c9da4137534833cfb11e365e,松山湖中心公园,广东省,东莞市,,东莞市大岭山镇红棉路,113.87439344605949,22.93300961225015
78bd50f7263fd14231870a42,塘厦观光公园,广东省,东莞市,,东莞市塘厦镇环市北路3号,114.08888525912857,22.81422275146167
87248d962e499bb32906ce8f,虎门公园,广东省,东莞市,,东莞市虎门镇连升中路4号,113.68313903536746,22.821546212689473
2d3f3be7fb6cc60ba1a9349a,清溪文化公园,广东省,东莞市,,东莞市香芒中路3号,114.15626401326504,22.84262153904678
136f3a60c46c1300e01103c9,大屏嶂森林公园,广东省,东莞市,,东莞市塘厦镇森林公园路10号,114.00770358764332,22.79874397239616
dffd4642c851bbb23d9a5e85,西湖乐园,广东省,东莞市,,广东省东莞市南城街道雅园社区山湖路,113.75213435533071,22.968994670819395
5ce2637d231cdb51af31e58e,长安公园,广东省,东莞市,,东莞市长安镇德政中路212号,113.79979048388464,22.81939854126231
f4a33da963d54d743110afba,荔香湿地公园,广东省,东莞市,,东莞市深华路248号,113.9483056244359,22.9265042899918
bf29b7023c82148009b93a42,莲湖公园,广东省,东莞市,,东莞市桥头镇碧莲路3号,114.0958555613612,23.02073665841063
9fbfeef254535346ede4a567,猫山公园,广东省,东莞市,,长安镇猫山路,113.76007410496645,22.775549751771926
2e00c5ddc6730605d7851f7d,笔架山公园(陈屋正路),广东省,东莞市,,陈屋村十八巷,113.77906458841856,22.788664306621925
b4ef14086644c5c1c7f50d86,南湖公园(同心路),广东省,东莞市,,同心路,113.73461930256983,22.795974151925613
3729b560069795cd5b1093d4,旗峰公园,广东省,东莞市,,东莞市东城中路2号,113.7697610806994,23.01902743951321
f2b7aed8053a5d2cd8eced6b,水濂山森林公园,广东省,东莞市,,东莞市南城街道水濂社区水濂公园路18号,113.75755527954148,22.930072084973638
341c35de153179bee7073888,大岭山森林公园,广东省,东莞市,,东莞市大岭山镇拥军路,113.76922548895527,22.87830187039887
b292b3aa7340b456bf484287,鹰岭公园,广东省,东莞市,,东莞市科技创新基地2101号,113.92664412913967,23.00116011438548
91c13f93b4ccc4fa20f0178a,福神岗公园,广东省,东莞市,,广东省东莞市厚街镇博览大道与将军路交叉口,113.68736788289034,22.94965098714084
63c774cd9d617e26d8ecedb9,莲花山郊野公园,广东省,东莞市,,长安镇咸西大道莲花山,113.8039186547495,22.843090754421993
5ffb18160117505f6e4760bd,东莞虎英郊野公园,广东省,东莞市,,东莞市迎宾路,113.7826778577436,23.01154492566994
69130523536b4008735e80ba,黄江人民公园,广东省,东莞市,,广东省东莞市黄江镇宝山社区鸡啼岗路(黄江中学旁),114.00418002583253,22.90915558037029
6b42d810b333d35afe0eb021,南栅象山公园,广东省,东莞市,,广东省东莞市富民路北,113.69048983013172,22.789175423125602
3d1e27c9a33353b1ae0457cf,龙湾湿地公园,广东省,东莞市,,广东省东莞市塘溪路与诚利大道交叉口西北150米,113.70891534265883,23.024200102499307
448e82618e7ed473100daa6a,园龙山公园,广东省,东莞市,,康佳路19号,114.14253888251582,22.743568894607108
f4a33da9393463743010afd5,梦幻百花洲,广东省,东莞市,,东莞市松山湖新城路10号,113.8725309966812,22.93266498156337
8a6b13a958f369c25ebe866b,碧湖森林公园,广东省,东莞市,,凤岗碧湖大道,114.14030646097747,22.73528881066777
9b31a3f261836f22df1e520e,文天祥公园,广东省,东莞市,,广东省东莞市德政东路文天祥公园(兴顺科技园公交站东南),113.82898033354427,22.814002264601825
00586108340a1ca547e27485,同沙生态公园,广东省,东莞市,,东莞市莞长路383号,113.79397416394683,22.970556021804732
f2f15ffb843cd6f5621c67b1,岭头公园,广东省,东莞市,,东莞市工业大路216号,114.0701463293242,23.01301430805611
